"mz","Intensity"
720.3762,134
729.3853,55
736.3658,7
745.3871,6.054
749.423,6
760.37,7.386
768.3922,29
777.4082,6.807
786.4089,167
789.4141,5
796.4199,4.637
807.4175,7
819.4364,5
822.4216,4.538
833.4592,14
833.4716,27
834.4626,4.106
846.4053,6.269
864.4652,7
872.4172,6
873.3786,4.702
881.4869,18.81
890.4714,9
890.4719,15
899.485,10.28
899.4921,48
906.4797,4
916.513,8.807
931.4653,6.269
951.4949,4
952.5353,3.056
959.4999,36
964.4243,4
977.5061,15.04
977.5361,12.02
994.574,8.538
1030.5361,62
1030.5427,7
1049.5448,4.269
1121.5245,2
1140.6648,3
1149.6433,10.09
1448.7666,5.005
136.0751,21
159.0917,69
171.1086,17
213.1256,16.07
226.129,16
228.1105,20
244.1678,38
262.1495,17
281.0958,16.07
296.1106,16
305.1751,17.16
327.1628,16.14
345.1753,25
355.1595,32
357.1939,29.07
371.2323,17
376.1603,38
394.191,16
397.1903,21.07
403.1984,21.15
407.1938,30.08
414.2109,20
426.1891,17.22
438.179,20
442.2309,20
444.2267,82.4
511.2399,16.07
521.2302,16
547.2133,25
551.2711,25.24
556.2708,20
568.2721,25.54
577.2883,20.07
592.2919,16
619.3103,150
627.3051,38.15
637.3286,26.47
663.3621,43.15
664.3499,13.81
718.3774,29.07
737.3399,16
758.4075,14.55
779.378,16.07
780.3786,29.08
798.3679,16.07
806.8832,26.18
809.2446,17.22
811.3746,16
813.3945,17.47
832.4618,25.15
861.4146,16
878.3831,20
920.4735,25
921.4475,7.521
925.4231,13.08
942.3906,13.08
943.4292,28.15
984.5014,16.07
988.4944,42
1011.5317,41
1029.6276,16.07
1092.5243,16
1100.4414,13.15
1151.5225,13.08
1161.5061,13.15
1172.5646,16
1177.5607,16.07
1186.6028,61.94
1186.6073,196
1273.6298,100
1287.6196,14.55
1293.5771,22.55
1387.6798,29
1459.6962,37.07
1459.7505,20.07
1517.7678,8
1529.6412,15.49
1530.7888,8
1543.6724,18.55
1553.7594,8
1620.9249,21.22
1637.8267,8
1726.927,17.08
2211.1477,17.47
2255.0779,30.26
2530.2974,14.94
120.0789,102
129.0996,30
130.0813,49
173.1263,568.2
175.122,70
184.0676,56
201.1156,120
212.0649,57
229.0938,76.61
235.1021,56
243.1113,38
274.1923,69.22
288.1326,38.23
297.1092,31.67
306.1166,37
322.1177,37
323.0998,108
327.1401,26.61
340.1276,94
357.159,132
389.2309,47.5
399.1687,44
402.2812,371.6
412.2141,44
425.1418,73.11
427.1949,25.72
429.2133,44.61
443.1913,25.61
468.2698,107
480.2493,71.93
486.2062,26.32
487.1939,36
500.2897,70.61
504.2156,57
512.2572,34.5
517.3102,215
523.2141,44.61
540.2318,40.88
540.9595,38
541.6078,38.11
545.2267,30.11
546.6363,38.61
549.0114,41.06
555.256,48.11
557.2592,105
596.8285,39.21
597.3242,101.1
629.334,61
630.3972,287
694.3361,36.11
715.3992,24.11
717.4305,24
718.9266,33.34
721.4155,25.72
758.334,25
761.4203,30
774.3384,43
777.4596,253
826.3976,24.11
829.4641,24.11
847.4624,44
864.4933,524
864.4981,76.61
874.4865,22.5
917.4334,38
917.5153,82.72
935.5282,646
945.5688,31.61
1081.5719,305.5
1082.6053,480.2
1092.5897,24
1093.5557,34.5
1144.6027,12
1160.4943,12
1168.6307,12
1175.615,12
1181.6416,13.61
1193.6119,32
1210.658,76
1210.6771,118.1
1220.6226,12
1265.6122,12
1289.6046,54
1307.6503,53.38
1324.7045,157.2
1324.7124,12
1334.6669,18
1334.6885,31.11
1359.6553,50.62
1360.7006,28.84
1404.6924,67.11
1421.7266,201.1
1438.7405,1486
1449.7157,38
1533.6389,25.61
1562.8066,56
120.0794,48
173.1286,137
201.119,37
211.0781,12.81
226.0942,21.05
228.1308,12.81
229.0996,30
243.1059,15
244.1457,15.81
274.1842,19.67
295.1009,16
306.1476,12
323.0983,27
337.1469,22.67
340.1287,31.81
353.1896,12
357.1506,34
390.1824,12.05
399.1317,12.81
402.2809,59.84
403.2651,10.65
409.1289,13.67
417.175,12
425.1648,15.05
436.1938,12
442.1817,12.06
449.2557,12
453.1646,18.89
468.2718,21
471.1978,12
476.2513,15.81
483.2749,12
487.203,18
488.2331,19.61
500.2671,15
504.2256,18.81
505.199,16.81
517.3079,50.06
523.2002,15.81
527.2842,22.61
529.2488,18.84
541.2767,49.16
542.3028,11.03
545.2514,15.05
546.6118,22.81
546.7995,44
569.2292,12
575.272,15
576.317,21.05
600.2724,12.81
629.3494,12.81
630.3875,49
655.3422,16.67
680.3777,15.86
689.3636,18.81
706.3677,16.16
725.3553,21
759.4035,21.81
762.3521,12.05
769.4296,21
777.4678,63
781.9066,12
824.357,12.81
846.4388,15.81
864.4905,130
888.4609,13.61
893.4478,12
908.4799,12.81
917.4964,18.81
929.4372,12.81
932.4529,9.807
935.5259,152
945.5289,12
950.5461,12
974.4698,12
1064.5317,9.054
1082.606,90
1092.5745,12
1157.5841,6
1161.543,6.054
1169.6249,6
1180.6903,6
1192.6328,9.807
1193.6139,26.13
1210.6383,24.94
1210.6426,24
1246.5198,12.81
1324.7195,53.68
1339.7017,20.07
1404.7247,21
1421.7065,83.28
1438.734,310.4
1491.7736,15.11
1607.6897,16.16
101.0728,37
195.0873,50
252.1153,38.07
255.146,84.07
272.1711,172.2
278.1236,33
288.1216,73
293.1206,34.23
296.1351,85
348.6942,57.51
356.1934,42
373.227,94.08
418.197,33.07
420.1908,31.55
426.2127,51.08
441.1952,60.07
443.2383,54.16
465.2593,38
469.2463,42
470.2351,115.5
484.2289,32.07
487.2625,474
488.2702,42
504.2707,54.16
516.2293,74.49
557.7571,73
569.3044,49
585.2425,95
586.3306,625
602.2705,42
603.2536,77.08
620.2753,81
649.8362,44.24
658.3282,45.07
663.2981,41.07
670.3709,50.16
679.3447,78.22
680.3309,27.22
696.3478,108.2
697.3612,278
713.2975,157
713.3112,55
714.3846,1115
731.3027,493
731.3118,70.08
741.3891,21.11
750.4092,25
769.401,50.15
770.3605,19.55
783.4523,55.31
792.4299,26
799.3601,33
802.4063,24
810.4341,81.42
816.3873,87.08
826.3854,198
827.4584,74.07
827.472,414
837.4606,53.07
844.3943,156.1
844.3945,718
898.4568,20
914.5129,17.15
923.5004,24
929.4427,42.59
932.4099,17
939.4597,25
940.5275,86.08
941.4062,135.1
957.4699,212
957.483,182.4
972.4771,20
1012.4011,16
1068.5259,16.07
1085.5344,124
1085.5374,89.07
1095.5323,57.3
1136.5677,8
1156.6029,12
1167.5392,8
1184.5898,17
1184.6033,124.5
1196.5248,8
1213.661,8
1276.5699,8.001
1399.6835,45.31
1442.6935,18.68
1551.7454,20
1652.8448,157.5
1669.859,887
129.094,19.09
143.1036,16.54
175.1134,26.81
195.0911,31
229.13,18.54
242.1528,22
244.1069,16.04
246.1535,21.04
272.1564,24.04
296.137,29.54
297.1473,22
347.1973,25.54
361.1608,15.08
365.1631,16.54
391.1645,18.77
403.2249,16
404.2224,17
409.1916,22.04
423.1985,21.57
444.222,29.57
454.2802,22.59
459.2021,26.54
461.2477,86
463.232,20.63
473.2209,16.59
481.2228,15.61
496.2632,16.54
499.252,19.54
531.2599,20.54
537.2533,23.63
546.295,17.08
549.0634,28.54
560.3178,181.5
585.2466,58
601.2719,26.04
602.2738,19
603.2678,39.27
615.2965,16.59
617.3239,16.04
621.2917,16.54
624.2552,19.61
629.3417,16.57
653.2974,16.04
665.3325,20
670.3651,25
671.3426,70.04
679.3237,16.61
688.3723,358.1
688.3839,20.74
695.3354,19.1
703.3135,18
713.2988,72.07
713.3501,29.08
731.3093,134.8
780.3737,16.54
784.4316,34.08
801.4312,31.08
801.4567,133.1
808.3929,16
811.389,15.65
813.4412,29.29
816.4058,36
826.3739,64.54
827.3782,26.47
844.3961,180.1
897.5359,16.59
913.4627,12
914.535,44.57
920.4202,10.58
927.4475,8.538
929.4741,19.12
939.4892,10
957.4714,50.74
957.4925,47
960.4535,9.036
984.5001,6.538
1032.505,6.538
1067.5132,10
1079.5197,32.01
1085.5433,12
1085.5605,46.54
1086.545,19
1104.5551,4
1112.545,4
1118.4727,4
1183.5682,33.11
1184.5966,18.7
1185.6244,6
1204.6504,4
1254.6637,6
1259.6559,4
1277.5444,4.036
1391.62,17.57
136.0697,21
141.0903,17
175.1181,39
185.0965,40.44
207.115,30
213.0874,51.11
215.1255,17
228.1331,21
235.1057,29
250.1405,16
259.1388,29
276.1656,514
277.1536,16
310.1381,59
314.1549,16
328.1906,16.14
332.1532,21.16
333.1652,17.08
342.1367,75.07
343.1339,16.59
372.154,16
387.175,16.07
401.2133,21
411.1826,24.07
427.2007,29
431.2267,16
437.2077,20
439.1786,111.1
448.2166,39
455.2132,24
456.2453,30.15
459.1946,17.08
473.2603,16
488.2294,37
506.2549,25
524.2803,30.08
530.2444,22.15
547.2843,246
551.2626,21
552.2595,73.15
570.2738,18.68
609.2874,20.07
644.3124,26.08
659.3583,16
662.3141,114
664.3101,18.79
666.325,46.08
667.3084,11.38
682.3709,17.54
687.2591,30
726.5278,16
732.1724,16
734.3573,29
775.3924,82
779.3741,46
786.3488,29.07
792.3518,17.08
797.3639,50.15
811.4159,16.07
814.3868,21
829.3727,20.07
832.4028,25.15
872.4025,54.42
889.4312,183
890.4465,30
894.4246,112
895.4397,21.08
898.4537,28
900.4116,14.29
908.4255,24
922.4784,16
931.4341,16.07
958.492,21.08
977.523,16
983.4446,22.08
994.4883,16
1002.5069,157.5
1005.4855,25.07
1012.4652,17.08
1022.4926,20.07
1050.4868,28
1053.5052,17.08
1068.5237,20
1113.5498,29
1119.5514,21.11
1123.5072,16
1131.5533,118
1137.5084,20.07
1142.5308,26
1148.5231,21.23
1165.537,316
1185.58,20
1246.595,87
1247.5973,17.08
1257.5979,24
1270.5238,16
1299.6271,24
1325.6272,24.07
1343.6299,109.1
1343.6349,417
1371.6614,16
1398.6168,18.08
1422.7006,21
1423.6921,7.355
1433.6827,13.08
1433.7117,24
1436.1003,17.15
1440.6774,92.08
1440.6876,1447
1499.6821,8
1511.7388,25.54
1609.8339,17.54
1674.7949,345.8
129.1006,39
136.073,59
160.0781,23.15
183.1397,17
212.105,17
213.1183,25.08
226.1427,28
227.1414,24.07
244.1525,52.12
249.1381,17
258.121,26.11
274.1252,16
283.132,24.07
294.1185,16.07
301.1912,39
302.1882,20.07
312.16,16.07
320.1505,21
322.1748,18.15
323.1676,21.11
371.1866,11.26
382.2083,35.08
385.178,17.08
400.2195,39.08
401.257,21.08
414.2695,84
419.2117,17
445.2248,24
449.2342,34
455.2251,29.15
468.246,24
493.2207,21.47
495.2812,25.08
499.2582,25
508.2427,19.42
513.2874,29
520.2556,24
529.3002,76.08
550.5211,21.08
560.278,20.15
574.311,41.15
595.3113,30
596.2689,32.22
619.322,16.07
656.3808,22.94
671.3369,22.47
674.3442,20
676.362,60.07
678.3549,21.08
699.3509,20.14
701.3984,28.07
702.3548,14.51
705.2606,16.07
714.3422,21.15
722.3629,34
723.3564,17.08
724.3562,29
731.2881,17.08
733.3865,231
742.3656,20
743.3577,29
755.3555,20.89
760.3738,71.15
760.4126,17.07
763.3024,17.54
775.444,20
785.4414,21
789.3879,20
791.3453,29.08
806.4141,16
834.4073,25.08
843.3354,17.08
856.5146,20.07
889.4834,29.11
895.4413,43
896.4393,63
900.434,27.42
917.4865,13.08
923.466,17
927.4142,13.08
940.4466,17.08
941.4845,14.42
955.4672,16.07
956.5182,17.25
957.4558,9.28
978.4479,16
979.5128,24.91
983.487,56.08
1006.5615,13
1029.5494,19.42
1085.5387,67.73
1108.5021,8
1109.5497,24.07
1127.5692,8
1129.446,22
1139.4788,9.076
1143.5061,91
1192.5767,8
1223.5419,12
1241.6149,22.55
1242.5873,51
1243.5981,12
1315.6222,26.22
1369.6378,37.47
1370.6597,24.03
1383.6982,26.55
1391.7382,21.47
1412.6671,23.77
1440.7792,21.22
1492.819,8
1542.7302,158.2
1636.7938,55.85
1654.8834,774
120.0756,19
175.1115,9.836
241.0881,15
245.1586,9.836
259.1019,34
268.1325,9.807
291.1647,9.807
292.1379,16
303.1638,21.84
304.1272,25.86
322.1797,28
328.1253,19
341.1557,12
361.1445,24
372.1572,12.81
378.1782,57.05
388.1572,15
398.1607,15
406.1688,31.61
426.1899,12.81
436.1892,18
447.1963,18
449.2109,16
458.1683,15
466.241,27
474.2079,15.84
475.1978,18
506.2353,12
509.2066,19.1
526.2272,12
537.2299,12
544.2221,21.11
561.2618,12
563.2476,21.81
580.2826,79
595.3243,12.05
601.2349,12.81
663.3056,12
672.3326,15.05
675.3081,15.81
692.3412,22
693.3662,92
698.3324,12
741.3113,12
778.3226,12
779.3589,37
795.3045,12
863.4815,132
879.3785,12.05
934.5016,81
942.4295,36
947.4399,15
959.4807,12
965.447,12
1013.4667,33
1021.5493,56.88
1060.5051,21
1072.5465,15
1078.5621,126
1114.52,27
1147.5449,18
1165.5928,126
1215.5627,48.05
1234.6022,16.63
1252.6262,176.8
1316.6378,6
1318.6354,9.054
1353.5721,6
1383.6259,9.836
1388.7294,9
1390.6805,6
1399.6732,21
1441.5282,9
1456.6377,9.054
1483.6656,6
1513.6945,12
1525.5283,6
1639.7887,37.81
1657.8353,188
1719.8267,12.06
127.0786,12.88
136.074,19
175.1216,34
201.1203,15
211.1098,15.84
213.0857,13
228.134,28
232.1308,12.05
239.1138,12.11
245.1139,16.61
259.1441,28
270.1257,15.84
276.1661,279
299.1428,12.81
310.1436,53
312.1641,12.05
318.1449,18
327.1731,12
342.1307,82
354.1369,12.81
357.1215,12.81
373.1671,12
387.1964,22.86
411.1821,35.72
415.1966,15
427.2108,16
439.1866,60
448.2093,40
452.1792,15.81
455.2073,18.69
456.2232,24.86
484.2262,12
496.2158,21.81
517.2334,12
524.2619,24
530.2436,18
542.2365,15.05
547.2852,186.1
550.24,13.1
552.2523,31
558.2766,18
562.2492,19.61
569.2618,18.81
581.2821,15
606.2706,15
609.2913,12
613.3171,12.06
641.2641,18
645.2633,21.81
654.3147,15.05
659.2908,18.05
662.3059,78
666.301,21
676.2988,21.81
677.3627,15.59
689.3309,15
692.3271,12.81
706.324,15.11
730.3437,15
733.3589,15.11
740.3536,22.21
744.339,18
749.3544,25
751.3989,21.11
754.3486,15
772.342,46.11
775.3902,62
779.3405,21.11
798.3596,18
804.385,15.86
822.3752,20.21
872.4144,31.1
877.3905,24.11
887.4081,12
889.437,243
894.4108,55
931.5184,9.807
951.4244,12.86
979.4464,12.11
999.4473,33
1002.5247,148
1017.5038,12
1028.5201,12.86
1041.4641,12.81
1057.4636,12
1068.4781,12
1082.5216,12
1092.4957,9.807
1101.505,12.11
1113.5507,24
1113.5823,15.92
1129.5934,12
1131.5701,103
1160.552,21
1165.5271,99.05
1196.553,15.05
1246.5828,109
1247.6084,15
1289.6288,12
1328.636,12.81
1343.632,33
1343.6388,371
1385.605,12
1389.7178,15.81
1422.7104,15
1440.6868,12
1440.6984,546.2
1497.6801,18
1505.6963,6.862
1513.6376,6
1523.7079,13.1
1554.7595,13.97
1594.7218,6
1630.803,15.11
1660.79,464
2249.0376,15.11
115.0531,10
120.0806,58.47
145.0605,10
175.1203,21.02
201.1174,14.09
212.13,10.28
229.0959,10
230.1147,11.27
235.0989,20
240.1343,49
241.0977,17
245.1292,16.02
247.1121,20
252.1294,16
258.1384,13
259.1056,16
262.1492,38
269.1611,12.3
270.1446,12.27
274.1174,16.27
281.1155,16.28
286.1301,11
287.152,16
289.119,18.81
291.1495,42
292.1312,8.792
297.1549,19
304.1302,23.54
316.1367,19.02
319.1385,21.02
337.1573,27
349.1598,28
354.1744,25
355.1541,22
366.1679,23
372.1822,21
373.166,20.05
376.1609,21.05
383.1765,41.85
388.1632,18.02
401.1801,19
406.1713,22.31
409.2218,34.02
411.1994,31.92
417.196,18
418.1729,27
429.2108,19.28
436.1859,18
474.237,22.31
496.2519,42
498.2368,14
501.2395,14.27
502.2136,17.35
505.1805,10.02
505.206,14
513.234,20
515.2119,16.28
519.248,25.27
530.2772,18
531.2509,16
532.2236,31.02
540.2468,19.29
541.2393,22
545.2807,14.05
548.284,33.02
550.2287,17.02
553.2703,39
555.2615,16.02
558.2674,77
571.2512,13.27
576.2786,34.1
579.2433,13.32
593.2773,17
610.292,118
618.2852,17.29
645.2997,33
663.3048,29.07
679.2963,27
697.3212,197
714.3717,14.68
732.3306,26
736.3237,12.83
738.3411,10.37
741.3282,9.807
745.3758,13
747.4014,9.368
750.3281,15.05
763.334,11.31
766.3259,13.04
771.3516,10.29
776.3555,17.63
787.3345,9.305
795.3815,9.287
802.3895,13.32
811.4363,58.41
827.3757,17.07
828.3911,9.396
831.3736,12
841.346,16.02
844.398,130.1
848.4202,7.763
864.3817,18
869.4404,10.11
879.4029,13.27
901.4113,161
910.4427,12.37
928.4199,17.65
936.4433,13.36
940.4319,28
958.4358,412
975.4202,12.81
983.4795,11.02
993.4462,14.88
1010.4846,9
1011.436,28.66
1027.4485,44.81
1041.5341,9.566
1045.4695,412
1066.4573,10.02
1078.474,11.29
1096.4777,40.1
1099.5007,5.615
1102.5009,10
1114.4915,51
1115.4995,12.02
1132.5001,623
1136.4731,14.27
1137.5221,4.886
1140.5079,9.279
1142.5155,14.05
1155.5081,8.305
1188.6107,8
1193.4845,12
1231.5657,8.538
1248.6204,7.036
1261.5638,29.42
1279.5604,184
1281.5275,11.04
1299.5055,6.018
1318.5997,18
1336.5906,159.1
1356.6121,7.807
1375.5977,18.02
1393.6068,177
1414.6219,12.3
1428.5602,7
1432.647,29.02
1446.6349,16.29
1450.6262,240
1450.6375,56.32
1510.7357,3.287
1515.6526,4.279
1533.6737,7.287
1545.7223,16.67
1563.7153,43.27
1563.7289,11.29
1632.6678,9.386
1671.7533,43.28
1707.7771,478
1716.7916,2.018
2542.1614,12.02
197.1298,12
202.0825,24
214.1518,33
228.1361,12
242.1489,15
269.1342,12
294.1459,12.05
303.177,51
311.1786,18.81
329.1738,21.05
368.1441,9.807
386.2021,12
410.2115,9.807
425.2172,15.81
426.2015,51
432.2158,18
441.1825,9.836
443.2303,15
444.2252,12
457.2418,9.11
461.133,9.807
485.179,9.807
493.2504,12.05
503.2505,99
511.2834,29.1
528.3068,15
533.2198,12
538.2907,15.88
539.2812,47
556.2906,21
566.281,9.807
571.2963,18.05
573.3421,13.61
618.2726,30
627.2932,9.807
666.3411,12
667.3407,30
684.3367,9.807
705.3144,104
765.3782,12
795.401,21.81
813.3315,15
818.412,55.81
858.465,16.61
883.4218,12.05
905.4302,122
979.4077,10.1
1015.4508,22
1016.4564,37.81
1020.543,10.1
1033.489,144.8
1081.3961,10.1
1126.5079,21
1143.533,12
1144.5273,56.69
1161.5432,125.1
1274.619,27.81
1388.6975,69.81
1457.6891,39
1458.6714,18.32
1475.7041,149
1486.6841,18
1598.7006,6
1681.7563,22.16
1698.8264,102.8
1716.8558,234
1773.8505,12
1803.8577,12
2004.0376,12.81
120.0821,12
136.072,14
143.0981,8.036
155.0965,8
157.1121,8.538
158.0994,10
159.0937,10.04
175.1182,17
185.144,18.67
209.0851,10
215.1149,12
233.1068,8
235.1089,16
240.1607,9.076
253.1008,8.538
263.1268,8.001
269.1317,8
272.1535,9.114
274.1504,10.54
289.1569,14
326.1548,16.07
334.1504,14.57
360.1962,16
395.1635,14.54
396.1662,31.13
407.1532,14.61
431.234,44.08
440.1849,13.81
447.2447,20.57
453.2246,19.11
478.2368,17.15
480.2502,14.54
490.2622,14.04
514.2632,12.54
518.2685,18
527.2438,12.56
546.2598,58
566.2864,27.08
574.2877,12.54
581.2674,21.31
583.9675,27
584.3629,53
584.5817,20
615.3439,14.07
633.296,78.08
644.3062,19.11
659.3947,14.57
704.345,10.54
705.358,12.54
711.3687,24.37
713.2972,10.04
716.4443,24.61
720.3527,10.61
729.327,15.33
737.3476,10.04
747.3376,12
758.4436,8.073
778.3482,13.11
791.3893,12.04
796.3569,52.11
801.3423,8.036
807.3684,8.073
819.4228,16.11
821.38,10.56
823.4279,8.574
825.4348,7.218
833.3587,8.574
839.4543,10.54
843.4669,12
846.4111,8.538
865.4464,8.538
867.3905,24
875.4396,8.557
885.5344,10
906.4825,8.538
925.4915,10.54
935.5108,10.07
938.4443,20.04
939.378,5.38
940.5179,11.08
955.555,40.58
993.4875,12.54
1035.4865,12
1092.5056,38.61
1114.4736,4.538
1119.6351,12
1129.6466,4.036
1137.5695,4
1145.5726,4
1156.5006,14.61
1163.4962,9.803
1168.597,22
1187.6129,6.538
1205.5532,8
1241.7462,4
1266.6041,4.538
1538.7518,10
1589.8832,8
1621.7242,7.471
1671.7498,8.037
120.0801,127
129.1044,21.02
130.0884,12.27
136.0748,63.31
144.0644,32
171.1097,10.28
175.117,27.29
187.1276,17
189.0842,42
199.0753,22
215.1375,16
217.0806,29.27
235.1101,26.54
238.1195,12.04
265.1379,17
267.1477,44
273.1446,11
283.142,37.27
285.2174,11.07
295.1413,39.31
299.1405,30.28
300.1519,15.54
301.1385,20.08
311.1454,27
318.1425,14.02
319.1431,14
327.1478,13
328.1951,28.09
343.1939,12.05
346.1389,89.36
356.2061,14.27
364.1512,28.02
373.2219,20.27
388.1888,13
405.2155,16.81
409.2114,16.34
432.2405,17.81
451.2139,12.57
459.2415,12.34
476.2329,24.07
480.2583,12.81
481.2587,15
511.2735,19
512.2574,20.27
513.2585,14.64
527.2404,15
529.3078,296.3
540.28,55.33
544.2631,14.54
547.2888,17
551.2562,18.27
555.269,13.59
567.26,21.1
570.2978,15.66
583.3629,16.18
595.2762,15.07
601.3079,33
644.3377,52.27
666.3234,39.69
674.281,14.69
708.3403,10.29
712.3682,12.27
714.3207,52.27
720.3607,11
729.3724,24.66
743.3981,12.05
745.3389,9.556
747.3641,13.35
755.4681,30
759.3777,10
763.3604,14.07
765.3912,27.3
772.4316,23.39
773.3938,7.781
779.4048,9.269
783.3544,9.826
785.343,10.09
791.3605,15.31
798.4016,16
800.3817,9.098
805.3624,13.31
825.4244,11.27
829.4243,20
829.4481,71.29
836.4277,32
842.5002,23.81
861.3744,24.29
892.4376,10.02
898.4586,17.57
901.4784,9.018
909.4557,8.279
910.4854,13
916.4846,117.9
916.4939,40.31
924.4109,12
926.4727,14.54
935.4883,28
943.5095,9.269
955.5359,18
984.5138,11.84
1006.5386,8
1008.4562,21.27
1061.525,8
1079.5488,67
1106.5211,5.018
1107.4957,14.76
1147.5492,5
1151.5435,24.92
1170.6121,32.3
1224.5216,11.81
1242.6143,100.8
1242.6156,19.02
1244.6359,3.452
1304.5734,2
1353.7114,2
1361.644,2
1389.6805,161
1391.6478,2
1479.6459,2
1533.6959,10.24
1536.7406,178
1583.7538,7.819
1734.8403,42.02
129.0875,20
131.1202,16
208.1036,16
225.1178,30
228.1648,17.15
242.1489,59.64
300.1528,16
311.17,19.42
313.1799,24.07
326.1448,17
349.1582,16
357.1695,17.08
369.1374,17
371.2006,21.23
393.1905,23.42
405.1918,24
437.2,17.16
439.2144,24.14
442.2179,20.07
445.2119,32.07
454.2184,16.14
489.2462,68.15
500.2462,17
501.2508,17.07
502.2322,21.22
506.2667,255
518.2668,13.08
519.2637,16.07
520.2317,25.22
535.1978,13.08
540.2277,13
547.2787,20
563.3083,16.5
566.2735,16
615.2566,13.08
619.3591,38.08
640.2791,13
653.2866,13
656.29,17.08
673.3411,17.08
684.2963,22.31
691.3909,13.08
696.3459,17.08
710.407,20
713.3457,29.47
738.3875,20.22
746.327,21.54
748.3373,16.14
766.4274,65.15
768.4044,20.07
803.3671,17.47
819.4171,19.23
824.3856,14.61
825.4127,16
847.4218,17.08
850.3616,16
860.4526,20
868.7686,22.08
889.4368,21.08
895.443,22
896.4763,28
953.4362,12.7
966.4795,20.07
977.4651,13.08
989.4706,21.11
1004.5308,16
1008.5292,16
1023.5285,72
1024.5219,113.1
1025.5272,13.11
1029.6368,14.08
1045.5372,13.54
1061.5388,14.08
1067.4915,20.07
1099.521,16.07
1117.5563,25.08
1138.5543,60
1139.5638,143.1
1213.5696,16
1231.6062,20
1237.6106,24
1238.6364,102
1275.6293,20.22
1366.6448,17
1423.6746,26.15
1424.694,100
1487.689,29.07
1494.7076,24
1495.7228,124.1
1496.703,16.07
1534.7063,17.08
1562.7219,12
1570.7334,8
1580.8268,17.47
1596.7092,20
1606.7445,12.07
1616.7922,12.07
1624.7551,12
1903.8967,21.07
2086.0088,25.08
169.1162,24
201.1231,37
212.1583,19.61
227.188,25.11
229.12,133
239.1664,22.5
242.115,25.61
340.1514,24
342.2009,57
355.208,31.23
374.2002,19.61
383.1671,24
404.2239,76
427.2051,24.22
428.2058,24
471.2128,19.61
472.2615,31.72
478.2278,19.61
489.7726,19.61
499.2892,20.21
502.223,24
506.2584,15.07
519.261,37
534.2372,24.11
538.227,24.11
543.2443,31
570.3241,24.11
572.8187,49.22
576.2809,55.77
581.6242,45.78
581.7913,121
595.313,30
599.3236,36.11
606.3154,28.5
612.3031,31
632.3381,49
680.3547,36.11
728.401,25.61
734.3434,19.61
747.379,26.21
769.4271,32.61
771.379,48
814.4219,25
816.428,24.11
831.3707,24.11
860.4362,27.23
871.3967,30.11
885.444,31.61
919.4321,69
940.3997,18
945.431,19
995.4789,18.11
997.5038,19.61
1000.5226,30.11
1013.4743,24
1015.4249,25.11
1058.4694,44
1058.5238,39.82
1112.5565,44
1116.5475,18
1142.6259,12
1170.6118,25.61
1174.5802,150.1
1225.5167,20.54
1229.5583,12
1241.5599,31
1272.5961,30.11
1289.6051,98.78
1387.6803,24.11
1402.6992,141.7
1429.6838,20.21
1480.7773,30
1492.6945,31.72
1515.7745,365
1629.802,14.95
1644.8315,172.9
1720.0831,12
1952.024,28.12
143.1105,8
169.0966,11.31
171.1106,9
175.1181,14
216.1214,8
228.1328,39
254.1538,8.269
256.0963,8
268.169,13.27
271.174,21.33
284.1432,9.269
285.1493,24.27
296.1508,8.018
298.1273,9
299.1796,24
300.1698,14
304.1585,22
313.2191,10.27
325.1962,13
339.1703,12.02
353.1924,14.08
359.1726,13.05
