"mz","Intensity"
1016.4404,25.11
1021.4699,43.72
1030.5331,81
1037.4658,27.23
1052.541,24
1061.5594,25
1073.5321,69
1074.5537,142
1124.5627,19.61
1143.5575,33.34
1169.558,19.61
1199.6555,20.21
1201.5554,19.61
1233.6699,20.61
1249.5948,20.21
1292.6167,19.61
1347.5917,37
1348.5966,16.98
1361.5698,18.11
1410.5936,19
1425.7637,19.61
1446.6616,18.11
1547.735,24.11
1661.7841,20.21
1723.8944,12
1757.8721,13.61
1791.7592,43.62
1941.8754,24.11
2167.8882,26.21
2932.3154,25.72
120.0817,32
141.0991,12.81
155.0875,12
187.1192,15.05
225.1334,15.81
232.1671,12.86
251.0202,15.05
261.1535,12.91
269.1043,24.84
270.1324,15
271.1109,16
272.1581,27.84
274.1961,12
285.1714,15
296.1679,12.86
310.1496,12.84
363.1639,12
399.1873,12.05
405.6795,12.05
424.2011,15
464.2052,12
481.2197,12.05
482.2757,18.11
499.1938,21.84
504.2795,19.72
505.1858,12
510.9342,12.05
511.2821,21
513.2287,10.96
516.9365,28
523.2665,12.81
524.2328,18
532.2683,18.81
551.2375,15
567.3051,15.05
573.282,21.05
577.324,12.11
578.2585,15.86
588.2809,18.86
614.3181,12.86
621.3346,12.05
626.3058,12.81
630.3556,15.81
634.374,15
647.3573,12
669.3655,18.86
673.345,15.05
691.3873,12
728.3545,9.054
744.3077,9.807
750.3616,15.05
757.4289,15
762.3673,16.61
772.3257,9.807
776.3909,12
789.4261,18
806.3979,18.81
833.459,12
886.435,9.807
891.4642,13.1
904.5143,6
905.4905,4.654
920.467,15.05
929.5061,6
933.4933,9
937.5063,6
941.5192,9
962.4302,6
1003.5104,6
1015.5612,22.1
1050.5004,6
1056.4714,6
1070.5129,9
1094.5804,6
1105.5861,6
1299.7311,12.92
1434.7675,9.001
2317.3447,12.11
159.0948,24.11
173.1067,18
201.1112,13.61
209.084,18.11
210.0233,13
212.1016,12.11
239.1792,12
246.1634,12
252.138,13
270.1595,13.61
289.1344,13.61
296.1335,12
299.1492,12
407.176,31.61
437.2659,19.23
444.2296,19.61
474.178,25.72
478.2454,18
485.2528,18
489.2396,19.61
497.2778,19.72
504.2553,25
512.2512,46.23
556.2858,25
568.2559,25.61
603.3052,24
619.3061,18.11
673.3651,18.11
706.2762,24
712.3732,13.61
728.4005,12.11
730.3796,30
758.4216,12
759.3893,13
762.4252,12.11
767.3567,12
793.3986,12.11
798.4137,12.11
802.3649,12
842.4618,31.61
843.4762,12.31
858.5019,12
859.5273,9.445
874.4321,12.11
875.4595,30.22
897.4514,12
912.4241,18
1042.7295,103.9
1044.4531,24.11
1333.5522,18.22
1428.7339,12.11
1451.5927,20.21
1546.7379,46.61
1700.9028,19.72
120.0794,13
158.1005,15
183.1417,12
187.1123,12
226.1005,15
227.1267,11.81
240.1239,14.14
274.1221,11
286.1441,12.81
299.1559,20.81
300.1386,14.05
332.1607,15.11
339.1705,11
341.1704,12.05
355.1643,24.86
363.1471,12.05
369.1765,12
391.203,12
401.1942,18
411.204,14
447.2041,12.81
455.1741,16.61
469.2274,12.05
487.2009,12
490.2386,12
510.2258,14.42
522.2275,15.81
525.2489,14
542.2893,16.67
546.2557,12.05
560.2732,12.05
561.2704,12.81
585.3253,12.05
588.2622,16.91
600.2776,17.9
602.2846,12.05
605.2612,15.05
611.3549,12
630.3055,12.81
631.3281,21.37
633.3257,15
640.2601,14.06
651.2808,15.81
653.2674,12.81
654.299,14.09
657.3113,14.81
658.2773,22.61
667.3354,19.61
672.3494,18.64
677.3818,17.05
679.3212,21
688.3868,15
697.0649,43
719.3686,16.61
733.3517,19.61
737.3358,18.1
745.3677,15.84
756.3574,16.61
765.43,15.86
805.3993,15
827.3845,17.81
847.4608,15.81
854.4396,15
867.4543,21
880.4401,16.61
883.4582,18.05
887.3966,13.61
898.4526,15
918.4241,18.05
931.4246,20.05
934.4308,18.11
935.5015,12
948.4859,11.05
969.4354,14.72
980.5124,20.42
987.4343,12.05
989.5101,11
990.4556,12.55
997.4922,12.05
1003.509,12.05
1008.4939,12
1030.4247,12.92
1065.5049,15.05
1078.571,15.05
1094.5187,12
1108.5564,13.64
1122.5117,11
1141.573,15.11
1142.4731,15.81
1171.527,11.05
1291.6938,12.11
1313.5936,14
1376.6414,15.89
1393.7385,136.6
1418.6572,6
1450.6384,6
1501.5878,18
1631.7399,19.61
1636.8481,6.807
1647.7424,15.86
1664.7306,15.01
1783.9476,17.32
1846.8755,12
143.1219,26
159.107,29.5
211.0869,26
237.1573,29.5
239.1108,26.23
257.1371,26
260.157,26
263.1176,29.5
271.1246,52
284.1253,26
340.1844,26
353.1442,26
355.1623,26.23
359.1204,52
398.1537,26.23
437.1054,26
443.2323,26
468.2306,26
470.2476,39
499.5871,26
504.2527,29.73
512.176,81.5
514.1948,42.73
517.1901,39.23
519.2616,39
535.2023,26
587.315,26
602.2606,29.5
606.3431,26
623.296,29.5
645.3105,29.5
664.3318,29.5
671.4039,26
685.3301,39
689.3765,39
694.3094,29.5
700.7789,65.24
746.3853,65
807.3815,39
814.465,65
831.4988,26.24
832.3967,20.87
929.4858,26
930.5454,26
947.4344,26
972.4628,26.23
988.5342,26.23
1001.417,26
1002.5379,26
1019.5295,29.5
1078.5293,26
1089.5332,26
1124.6002,39
1131.6355,29.5
1159.4427,26
1240.5225,26
1333.6099,26
1617.7643,43.78
1725.8851,42.73
120.069,19.67
129.0914,19.72
136.0744,19
227.1244,33.23
274.1859,70.67
313.1215,24
327.0923,25.61
371.1321,19.61
377.1652,24.11
411.1511,18.11
429.1843,25.61
465.2346,24
470.2362,19.61
474.2533,24
500.2183,18.11
510.2386,19
517.2394,24
519.2303,21.93
572.2869,19.11
585.2894,22.5
597.3181,30
607.6632,19.61
621.3057,25.61
629.2935,18.11
664.8256,18.11
677.2679,25.11
678.3087,24
684.3741,21.23
690.3328,18.11
691.978,63
692.319,63
713.0232,37
718.3272,27.23
737.3655,19.61
750.3251,33.42
751.3591,25.72
777.4048,20.28
779.3898,19.72
803.4037,19.61
816.3806,24
820.408,19.61
829.4828,24.11
838.4185,24.11
841.4197,24.11
886.873,32
887.4012,39.51
889.4124,18.11
891.8774,24.11
900.8639,31
901.3714,30
919.4416,23.78
924.4182,19.61
932.8544,32.61
1137.6002,15.23
1166.645,12
1238.6227,18.11
1259.6272,12
1261.6409,10.12
1302.5344,23.78
1308.6849,12.11
2121.9609,19.61
120.0784,26
129.1006,17
136.0758,20.5
159.0791,21
167.0928,17.08
173.1256,16
211.1394,19.42
212.0753,20.07
216.12,16.07
231.1258,17
243.1293,25
251.1271,25
254.1296,17.08
269.0994,20.07
299.1633,17
313.1851,17.16
314.1567,17.08
319.1477,16
326.1787,20
329.1775,32.5
339.1963,17.07
344.1672,18.08
358.1562,16.07
365.1793,16
366.195,20
370.171,17.15
382.1988,16.07
397.1926,16
426.1754,16.14
431.1909,29.08
441.1972,17
445.2129,17.07
472.2115,16.07
473.2516,24
485.2191,20
501.2471,31.92
505.2027,17
512.1998,17.08
520.2184,29.22
522.2404,22.15
553.2839,26.15
555.3114,17.54
567.327,22.08
588.288,25.15
595.3,16
597.2844,20
602.3151,26.22
606.2524,16
613.303,24
627.311,29
640.3417,21.15
642.2793,21.07
646.361,16.07
650.3349,28.07
652.2065,18.08
663.289,21.15
683.3632,16
684.3283,28.07
687.3657,25.15
690.3127,26.62
697.3553,33.62
706.3879,30.08
707.3169,11.07
715.8138,17.08
722.3762,25.22
726.3538,16
727.274,19.23
729.3759,20
744.3836,17.16
751.3136,21.08
753.4039,17
759.352,32.15
766.4512,25.08
772.3264,17.22
774.3901,29.62
775.4316,10.87
779.4068,21.08
781.3864,25.15
785.4173,19.42
793.4468,20
801.4633,17.54
812.339,17.15
824.3923,18.15
832.3578,17.08
835.4498,17.08
839.383,16
841.4443,16.07
850.446,18.55
856.4537,28.22
863.404,21.07
865.4551,16.15
868.4023,22.15
887.4045,17
892.4589,16.07
894.4228,24.07
895.4555,16
913.4791,16.07
915.3543,17.08
933.4473,18.22
958.4622,18.15
969.5201,16.07
977.4849,22.15
1019.4738,16
1043.5103,17.15
1051.579,16.14
1071.4979,16
1083.4888,28.89
1087.6151,17.15
1093.588,17
1093.6041,17.22
1125.5527,17.15
1126.4818,16.57
1127.5284,24.07
1138.4841,13.08
1141.5493,13
1150.558,16.14
1185.5841,16.07
1189.6021,16
1198.5005,13
1210.5946,13.08
1315.6034,8
1317.6001,12.07
1340.6626,8
1360.7073,8
1384.6204,8.001
1440.6918,8
1442.6523,9
1463.8604,9.076
1834.8704,16.07
1835.9563,12.43
120.0795,25
158.0914,13
185.0936,15.05
212.1285,12.81
229.1034,15.05
244.1225,22.61
246.1374,15
249.1088,15.89
257.1554,22
272.1361,25.72
274.1856,77
275.1864,11.11
276.1631,15.91
286.1332,15.81
304.166,13.64
312.1457,15
315.1431,15.05
339.1173,12.89
345.1268,15.84
358.1778,13.61
359.1682,12.86
361.1876,24.16
371.1703,15.81
372.1862,15.05
376.1762,15.81
410.0233,22
413.1803,15.05
422.2188,15.11
424.1937,27.81
429.1776,12.81
441.1913,15
459.2398,21.89
470.2205,16.91
481.2719,18
483.2411,24.16
486.273,22.72
488.226,24
490.2401,18.81
499.2069,23.77
504.2352,15.86
517.2632,34.05
544.2239,18.81
553.1878,16.61
571.2808,15.86
575.27,18.81
617.2965,29
618.3121,27
619.2345,16.94
622.2858,21.11
628.2928,21.86
631.2694,21.86
653.3279,16.72
661.2968,34.86
671.3251,20.26
683.3062,24.3
695.3194,18.05
697.3502,21
703.3167,39.81
703.6453,53.22
709.9794,207.5
712.3815,24.81
720.3071,22.91
722.3333,22.72
728.3242,18.81
731.321,18
752.3683,21.86
760.3476,16.16
764.3884,19.05
781.4175,12.84
782.3223,21.86
794.3508,21
802.3514,21
810.4065,21
822.3914,21.05
826.3779,27
837.421,18.05
841.3466,15.81
842.4318,18.11
846.3612,33.81
863.4096,64.67
876.4415,15.86
891.3992,27.05
900.4291,18.86
905.4489,15.11
908.4904,22.19
913.8775,37.88
914.3911,49.05
927.8738,79
928.3742,51.14
934.4617,25.1
951.5031,36.63
959.4315,13.1
986.456,28.05
992.4819,37.91
1073.5293,27.89
1090.498,21
1139.5704,16.61
1159.4756,18.84
1215.59,12.05
1219.5435,9.054
1314.6316,15.11
1320.6433,6
1329.5613,12
1341.7268,6
1391.5637,6
1416.5734,9
1429.6818,6
1482.6343,33
1499.8043,6
1544.6083,6.054
1552.6818,16.16
1559.7441,16.67
1567.6277,6.807
1602.6752,6
1637.7351,25.21
1654.7242,6
1698.7134,14.21
1836.8016,27.31
1927.8981,21.01
2109.9946,30.11
2126.9268,864
2749.3252,37.09
101.0888,12.84
120.0842,12
136.0746,15
230.1132,12
260.1208,15.05
268.1302,12.81
284.1158,12
285.1393,12
288.1734,12.81
297.1399,15.05
300.1483,12.05
329.1584,12
344.2083,12.05
346.1614,12.81
348.1228,18
353.1847,12.81
365.1628,12.05
399.2357,12.81
402.2138,13.61
405.2133,15
426.1996,12.86
446.2246,18.81
451.2258,12
452.2255,18
468.237,11.42
488.2349,12.86
513.2712,22.7
522.252,17.26
532.2398,12.86
539.5998,12.81
544.9537,23.47
545.5914,24
557.2446,18.81
567.2612,18
568.2686,31.16
571.2595,12.81
575.3102,19.67
585.3246,12
592.2599,16.96
600.3463,12.86
603.3417,12.05
614.3513,15.05
618.3418,15
621.2898,15.81
623.2788,18
631.2924,16.21
636.2773,16.67
643.3096,12.05
645.3128,15.05
657.8073,22.1
660.334,20.26
668.3533,15
673.2407,12.05
700.3176,12.81
701.3551,15.81
707.3383,21
730.3855,24
733.3926,15.84
737.3621,27.81
775.4233,24.89
777.4301,15.86
795.3932,12.81
801.3999,12
803.4625,28
829.4658,12.05
836.4279,30.05
843.4188,12.81
848.4263,18
875.4282,18
875.4656,15.81
905.4305,9
909.4423,9
917.4499,15.81
918.5178,7.076
927.4236,15.05
947.4745,13.25
957.3766,13.1
961.4932,9
966.4919,24.86
996.4835,12.81
1049.4606,12.06
1055.5565,12
1068.4331,9.807
1071.5488,15.81
1122.5894,6.054
1173.6705,18.86
1228.5262,13.16
1250.6591,12
1477.6758,11.31
1503.8013,13.1
1633.7781,17.72
2052.9773,12.86
2738.5034,13.61
129.0907,12.05
136.074,16
169.1039,12.34
183.1208,16.61
214.1406,12.84
227.0857,15.81
235.1242,12.81
244.1319,16.09
249.1289,24.9
256.1288,23.11
270.1393,12
272.1515,14.42
284.1424,16.09
286.1697,12.05
287.1552,19.64
293.1256,12.05
299.1805,12
317.1372,15.81
355.1826,15
358.1548,14
359.1657,15
371.1978,13.61
381.179,21
385.1686,21
395.1872,12.81
411.2191,12.81
426.2032,12.81
430.2774,12.81
439.1799,15
440.2215,12.86
442.2012,18.81
450.1971,21.86
462.2307,15.86
472.2175,12.81
492.2764,17
500.2184,21.05
509.2274,17.05
526.2517,15.05
535.2579,18.34
537.2626,15.05
555.2817,15.05
588.2662,15.91
595.3154,20
607.3453,15.05
613.34,24.91
618.2776,15.81
623.3073,17.81
639.2895,15
648.3557,15.05
662.3492,19.94
669.338,25.1
689.34,27.05
697.3552,21.81
701.2996,14.81
704.3348,23.4
707.3355,25.81
710.3237,16.72
722.3723,23.05
726.0263,21
736.3422,15.81
748.3815,21.64
751.3709,15.05
769.399,21.84
771.3472,14.81
778.3896,18
783.4293,18.86
789.3608,16.67
799.3594,15.06
805.3713,12.86
811.3737,15
821.4008,17.26
839.4186,17
844.4823,15.4
856.4598,14.81
863.431,21
868.4063,19.61
873.4575,16.61
877.439,17.81
878.397,11.97
885.3587,21
905.4263,18.89
909.3736,15
911.4506,14
922.3585,12.81
924.4487,18.81
935.4839,13.61
939.4238,21.06
941.4573,23.05
944.4854,15.25
958.4176,21.11
969.5129,13.45
982.4526,21.84
989.4746,12.11
995.5055,15.05
1026.4895,19.61
1028.475,12.81
1034.5222,15.05
1051.4774,15
1053.4974,11.81
1061.4749,15.81
1063.4867,10.42
1070.5339,13.1
1107.6056,15
1110.5209,18
1116.5499,12.05
1142.5315,9.807
1143.6877,16.16
1154.6257,15.05
1238.6152,12
1263.7405,18.16
1317.6566,6
1345.6598,21.16
1348.7025,6
1361.6649,16.1
1415.7288,12.91
1428.7438,6
1433.6405,38.42
1451.7715,98.05
1556.8423,6
1703.7721,6
2138.0364,16
120.0828,17.6
129.1003,17
214.1384,14
215.1377,14.04
228.1312,16.54
244.1315,17.04
261.1582,15
284.1275,27.7
310.1899,14.04
327.1777,14.58
339.1937,21.08
355.183,16
369.1815,18.07
374.179,13.57
397.1703,16.07
399.1814,16.04
401.1661,14.04
452.2281,20.04
467.2524,14.54
470.2447,16.04
487.2805,17.1
492.2754,17.63
508.2373,15.15
530.2685,33.07
543.2654,14.54
555.2639,12.54
561.2645,15.81
565.2614,14.57
575.2499,17.61
605.2683,16.84
628.3777,14.04
639.2972,14.07
656.268,14.59
664.3567,14.04
666.3163,15.3
676.3062,12.54
687.3815,16.58
692.3083,15.1
709.34,14.61
714.3304,17.35
720.3479,29.31
731.2785,13.35
738.3117,27
757.3534,16.04
772.4266,16.54
775.3968,14.54
792.4017,24.2
807.3798,16.04
812.4216,16.11
830.4256,18
847.4328,16.59
862.4175,21.65
870.434,14.58
872.438,15.67
878.4321,25.04
879.435,9.192
896.4864,25.15
914.491,22.04
921.4633,14.07
925.4572,15.35
932.4681,14
946.4099,15.11
948.4,14.57
954.4641,11.65
956.5061,20.04
961.4265,14.07
963.4406,14
983.4716,21.2
986.3767,13.11
991.5262,17.63
998.4752,28.1
1042.4645,14.04
1044.5378,14.52
1049.5063,14.76
1073.4795,14.07
1095.5494,18.04
1102.4868,30
1105.4916,10.36
1119.5271,25.15
1120.4878,6.73
1124.4777,8.538
1125.5483,6.306
1156.517,9.538
1166.5332,10
1188.5459,8
1191.5796,8
1207.5742,8.072
1220.627,14
1228.4915,10
1253.6091,13.08
1257.629,8
1268.582,8
1293.6094,18.57
1312.6569,14.04
1328.6292,6
1365.7227,20.04
1393.6671,12.81
1423.724,6.036
1440.7113,20.04
1456.744,26.59
1474.7355,91
1479.6917,15.77
1495.6779,20.07
1496.6884,11.81
1652.7732,4
1779.8531,16.54
1807.8228,16.11
1986.0067,11.61
2192.9895,18.07
120.0808,25
136.0744,44
144.0765,19
225.1286,18.11
235.1342,37
236.1419,19
269.1244,38.11
284.1377,18.11
295.145,24
304.1539,19.61
327.162,30.11
367.1671,19.61
399.1811,24
411.2003,36.11
414.2225,25
423.1945,19.61
463.1884,19.61
469.1828,24.11
494.2766,19.61
501.2404,25.11
522.2651,25.61
532.2325,24.22
537.7589,21.82
555.3277,25
566.2705,30
616.2855,31.61
624.3722,25.72
642.3204,24
645.3683,27.23
648.3234,24
667.3641,25.61
687.3491,26.61
705.3892,24
711.3393,39.23
735.3671,24
741.4189,49
746.7125,25.61
760.3812,24
772.3752,36
841.4638,24
849.3867,25.61
853.4376,37.61
859.4532,42.11
878.4251,36.11
885.4567,21.82
919.4039,24
930.5361,30.11
979.4925,28.5
979.9541,28.84
987.4564,45.21
988.9809,43
989.4713,40.21
1035.4574,36.11
1081.5071,24
1128.5912,26.61
1168.6069,24
1182.7124,24
1247.5822,18
1264.6644,24.11
1305.5376,27.32
1341.6553,12
1343.6404,10
1362.7609,13.61
1366.6942,12
1399.5967,18
1404.5801,13.61
1466.6947,12.11
1469.7327,18
1499.6976,13.61
1608.7252,12
1627.7504,13.61
1874.8888,30.33
1987.8058,24.11
136.0779,31
169.105,30.11
171.1154,30.11
187.0748,24
229.1016,33.23
242.1015,30
294.1653,24
303.1715,24
309.1503,24.22
313.1448,27.29
329.1461,25.67
358.1677,25
367.1791,24
369.204,24
379.1339,25.61
386.1967,24
409.2162,25.61
450.2102,26.21
458.2276,30
470.2296,30
473.2202,31
476.2439,24
537.3152,31
558.3401,38.61
566.8369,24
576.2808,24
586.2769,27.23
607.3059,30
614.2955,24
618.3315,37.61
631.3218,24
641.2888,27.88
646.2914,25.11
663.3349,34.64
671.3145,31.72
673.3588,32.62
674.3594,43.72
682.3916,25.61
688.3879,22.5
720.3466,31.61
734.3801,26.32
734.7221,22.5
740.4509,50
746.3306,30.11
762.3643,33.34
788.4009,38.72
803.387,25.23
806.4269,39.34
812.4446,32.21
829.3846,21.27
833.4227,24
843.4311,24
858.4054,24
861.4347,27.21
866.3779,24
868.4889,24.22
888.4438,31.61
906.4549,36.22
919.4713,32.61
922.449,30
924.4211,21.25
930.5135,25.11
935.4491,31
946.4507,31.72
976.5116,24
987.4222,25
990.4703,31.72
996.5276,24
1022.5128,24.11
1024.5449,30.32
1059.5518,49.72
1086.551,19.61
1118.5265,19
1125.5822,25.61
1150.5642,36.11
1348.5531,18
1349.7421,13.61
1353.705,24
1370.6859,12
1393.6694,12.11
1407.6824,12
1409.631,9.904
1426.7704,12
1452.6683,12
1461.7742,43.61
1479.7042,179.6
1527.6072,27.21
1529.7371,32.43
1541.7666,13.61
1595.8356,24
1606.8456,12
1637.7472,22.52
1655.7772,24
1787.8141,30.33
1826.8934,25.35
1827.8142,19.91
2017.9476,26.21
181.088,25
186.1047,18.11
201.0929,19.61
240.1469,19.61
244.111,18
296.1469,25.61
328.157,24
345.2105,56
361.1501,19
397.2271,19.67
412.235,25.67
434.1841,25
456.2493,24.11
459.2113,18.11
470.2256,19.61
472.1969,25
485.2839,25.61
489.2607,18.11
514.2594,19.72
539.2364,19
545.2103,18.11
557.2861,69
603.2867,18.11
606.3075,25.72
610.3207,18.11
627.3339,19.61
635.3414,18.11
652.2623,19.61
671.3431,19.61
699.3372,24
705.312,24.11
709.3217,18.11
742.3574,27.34
785.3949,22.5
811.3132,25.61
813.4059,31.61
870.3759,25.72
872.4058,24
906.3989,19.61
931.504,24
934.4193,19.61
944.4522,44.61
983.4641,31.67
999.4498,20.21
1015.484,61
1032.5209,18.11
1074.5708,18.22
1123.059,22.5
1128.599,25.61
1130.5201,51.61
1180.5995,40.5
1181.6272,11.95
1229.5812,75.23
1245.543,19.61
1286.6483,30
1287.6007,21.93
1313.7222,31.61
1328.6797,24
1356.7366,31.72
1385.6904,118.6
1390.6198,20.61
1454.6272,24
1484.7117,25
1499.8027,87.96
1500.8264,23.53
1586.8922,61.83
1599.817,18
1665.8877,20.21
1721.7656,13.61
1771.8792,12
1781.9236,12
215.1252,15
233.1457,19.04
283.1403,14
327.1474,16.04
331.1934,22.04
338.1843,14.54
340.156,22.56
351.1786,14.04
355.1663,14
367.1809,14
374.2172,14.61
383.1775,16.57
412.2013,14.65
458.2416,13.65
475.2269,14
515.2957,16.57
518.2591,21.15
587.3222,13.67
611.2848,18.07
619.3206,15.61
626.2882,15.63
629.3318,14.54
632.3338,16.14
651.2977,14.04
664.2878,13.56
677.9587,15.15
688.34,14.74
695.3621,16
709.3931,20
715.3562,19.61
717.358,18.81
733.3533,18.56
736.3795,19.66
742.0409,18
742.6839,39
746.3847,15.65
750.3325,15.15
757.3876,15.37
759.3586,22.35
768.3529,19.18
777.3841,20.04
784.3876,18.81
787.3351,16.04
797.4083,16
808.3411,18
812.4797,35.54
815.4093,26.4
818.414,17.81
820.3987,24.07
839.435,15.61
847.4122,18.74
860.4692,37.57
876.4432,29.1
877.4093,11.88
885.4294,20.35
890.413,15.04
902.4452,16.57
903.4642,12.2
906.4452,15
910.4539,16.57
914.4531,22.15
916.4142,12.39
918.424,15.08
923.3607,14.57
927.4949,20.61
929.4775,16.57
952.5166,19.67
957.4191,15.51
962.5065,17.1
964.3986,16.74
969.5391,19.32
973.4749,16.54
982.4517,16.56
992.5008,20
993.4326,13.08
998.5782,39.54
1005.5016,14.07
1007.4681,15.55
1014.3904,19.11
1023.4957,16
1025.5049,28.59
1031.5128,22.04
1046.5013,14.57
1055.5214,16.57
1091.5594,14
1101.5563,26
1103.4849,8.61
1106.5323,8.538
1113.5228,10.54
1121.5474,28.57
1131.567,10
1135.6053,10.04
1151.4824,15.15
1152.5569,4.875
1163.5276,10.57
1172.5642,8.574
1191.5441,8.036
1194.576,15.11
1216.6334,8.538
1222.6062,21.15
1231.524,10
1248.6077,8.036
1257.6218,8.574
1307.6333,8.036
1307.668,19.31
1327.7134,8.036
1445.5981,6.538
1448.7927,6.574
1456.7062,6.538
1461.726,6.538
1481.7712,27.35
1483.7445,174
1508.6833,4
1513.8497,6
1575.796,4
1581.912,4
1919.8273,17.28
2221.1472,9.508
115.0963,16.07
120.0809,26
136.0759,30
169.0906,22.22
231.1174,17
245.1182,19.44
260.19,33
269.1473,18.15
270.1372,21.08
283.146,17.08
284.1135,30
285.1793,34.08
286.1644,18.22
287.1545,17.08
299.1618,16
308.1585,16.07
310.1659,21.08
311.1587,29.07
314.1489,20
316.1566,24
329.1442,21.08
330.1809,18.15
345.1893,17.15
355.1754,16.07
357.1812,22.32
358.1143,26.15
367.1863,25.07
396.2404,17.19
397.1998,21.08
400.1955,22
403.2003,30.15
437.2018,27.23
446.2303,41.57
447.2333,10.77
472.2287,33.15
473.2219,11.13
482.2123,17.19
488.2507,20
492.2162,22.22
499.2823,19.42
517.2607,17.08
531.2748,19.42
544.3091,18.15
555.3029,21.15
562.2711,17
570.2744,25.19
574.3384,17.15
581.2734,23.44
584.3495,24.14
587.2885,16
600.3072,17.07
609.3057,17.08
612.3013,24
614.3166,51.31
617.2693,16.07
624.3491,16.07
630.3726,16.15
632.3474,22.08
667.2991,17.08
673.3582,16.07
680.3538,25.08
683.3398,21.54
699.3373,21.08
713.3748,21.08
722.3493,21.62
743.3671,27.62
746.3738,20.07
750.3508,20.07
752.7149,29
760.3794,23.49
804.3748,24
807.4087,25.15
814.4384,56.08
815.4409,31.36
818.3331,24
822.3971,37.11
826.4125,28.07
851.3853,24
852.4202,19.93
875.4277,24.07
886.4527,23.55
895.43,26.08
904.49,20
906.4141,22.08
912.464,25.07
916.452,16
931.4113,34.46
940.4603,24.31
949.4916,20.07
967.5771,30
970.5104,8.374
984.4483,16.1
999.5135,46
1000.4852,10.59
1018.4943,32
1022.4526,17.11
1033.5424,16.07
1044.5442,17.08
1052.4689,16.07
1063.5986,17.08
1073.533,16.07
1088.5458,16.07
1092.5742,16
1145.5228,21.62
1175.6311,17.47
1221.5394,16
1229.6708,29
1231.5646,13.56
1238.6423,16
1250.5461,17.15
1281.6547,16
1303.6512,13.15
1321.6486,12
1343.6619,25.08
1390.7233,17.17
1395.5835,9.076
1400.7299,12.78
1409.7283,9.076
1495.007,9.076
1503.6582,82.42
1503.8567,79
1531.7787,13.08
1632.8132,21
1633.7406,12.07
1654.8607,9.076
1657.8461,53.53
1837.8551,17.47
1868.823,17.47
1938.9409,37.55
1942.022,86.08
1966.915,16.07
120.0805,25
136.0763,19
226.1146,16.61
233.1631,16.18
249.1377,13.67
252.1441,15.05
261.15,16.61
308.1296,13.61
311.1313,15
314.1299,15.05
333.1571,21
344.17,18.05
359.1736,15.11
369.1847,21.89
375.1872,21.05
383.1583,12.05
385.175,26.45
397.2193,15.86
398.2024,24.81
416.1868,12.05
443.1985,12.92
444.1954,12.05
458.2367,12.86
480.2831,12.81
484.1546,15.05
487.1859,12.86
498.2406,12
502.2954,13.61
512.2516,12.81
528.2167,15.81
536.2798,13.61
539.2437,19.67
554.2759,12.81
562.3285,12.05
565.3442,15.81
573.2469,12.81
576.2512,12.81
598.3455,15
606.3102,12
614.301,21.86
616.3351,12
631.3194,12.81
645.351,12.81
651.8376,8.123
664.2885,12.81
669.36,16.61
674.3801,19.05
682.2994,12.86
699.3196,12.81
702.3366,15.81
708.3793,12.81
711.3442,12.05
716.3348,24.11
717.3978,7.771
724.4484,12.81
737.3701,27.05
741.3818,24
745.3578,12.05
748.3632,15.05
751.3609,9.409
759.876,43.05
772.5482,13.67
782.3582,12
791.3759,12
793.3862,12.92
808.4734,15.05
813.3824,18.81
819.3964,15.81
833.4186,15.05
837.3904,18.86
839.4357,12.81
851.4247,19.72
872.4307,15
877.4762,12.11
883.3273,15.86
885.4692,18.92
890.4555,12.05
893.4167,12.81
895.4072,24.05
899.4647,18.05
900.438,11.01
903.4489,22.61
908.3436,12.81
924.4522,19.1
927.5069,15.05
931.4808,12.84
942.4338,15
954.4426,15.86
960.5032,12.86
963.425,15.05
